user,topic,grade,days_since_last,response_time_ms,reviewed_at
synth_user_044,statistics,0,0.961,10202,2026-04-21 03:30:13.924517+00:00
synth_user_044,statistics,5,0.417,14358,2026-04-21 13:30:20.798441+00:00
synth_user_044,statistics,1,1.465,11373,2026-04-23 00:40:16.366260+00:00
synth_user_044,statistics,2,0.571,13830,2026-04-23 14:22:04.089488+00:00
synth_user_044,statistics,0,0.944,1813,2026-04-24 13:01:48.798825+00:00
synth_user_044,statistics,1,0.61,13620,2026-04-25 03:39:51.502705+00:00
synth_user_044,statistics,1,0.46,9242,2026-04-25 14:42:19.152000+00:00
synth_user_044,statistics,1,0.458,3585,2026-04-26 01:41:30.557661+00:00
synth_user_044,statistics,4,0.385,3729,2026-04-26 10:55:42.461263+00:00
synth_user_044,statistics,1,1.709,11652,2026-04-28 03:56:33.056693+00:00
synth_user_044,statistics,1,0.669,7956,2026-04-28 19:59:54.849700+00:00
synth_user_044,statistics,1,0.58,6757,2026-04-29 09:55:03.159585+00:00
synth_user_044,statistics,3,0.447,4128,2026-04-29 20:38:23.721139+00:00
synth_user_045,calculus,0,1.471,13669,2026-04-13 19:10:08.908321+00:00
synth_user_045,calculus,0,0.73,11081,2026-04-14 12:40:57.374611+00:00
synth_user_045,calculus,0,0.626,644,2026-04-15 03:41:49.217600+00:00
synth_user_045,calculus,1,0.426,4901,2026-04-15 13:55:31.767663+00:00
synth_user_045,calculus,3,0.44,7634,2026-04-16 00:28:46.389567+00:00
synth_user_045,calculus,1,0.945,8338,2026-04-16 23:09:21.695691+00:00
synth_user_045,calculus,1,0.6,5853,2026-04-17 13:33:55.676654+00:00
synth_user_045,calculus,0,0.739,3850,2026-04-18 07:17:48.588872+00:00
synth_user_045,calculus,1,0.708,3893,2026-04-19 00:16:47.485671+00:00
synth_user_045,calculus,5,0.483,7988,2026-04-19 11:52:24.547281+00:00
synth_user_045,calculus,1,1.465,7474,2026-04-20 23:01:39.634554+00:00
synth_user_045,calculus,1,0.508,13104,2026-04-21 11:13:34.335559+00:00
synth_user_045,calculus,1,0.703,6315,2026-04-22 04:05:46.072050+00:00
synth_user_045,calculus,1,0.634,14883,2026-04-22 19:18:38.566459+00:00
synth_user_045,calculus,1,0.6,1635,2026-04-23 09:43:10.474443+00:00
synth_user_045,calculus,0,0.531,10142,2026-04-23 22:28:06.000261+00:00
synth_user_045,calculus,1,0.953,1716,2026-04-07 19:23:06.596431+00:00
synth_user_045,calculus,5,0.367,14208,2026-04-08 04:11:57.700043+00:00
synth_user_045,calculus,5,1.25,1180,2026-04-09 10:11:43.521320+00:00
synth_user_045,calculus,0,2.861,11196,2026-04-12 06:52:04.976476+00:00
synth_user_045,calculus,4,0.88,8855,2026-04-13 03:58:49.993180+00:00
synth_user_045,calculus,0,2.134,9012,2026-04-15 07:11:05.384449+00:00
synth_user_045,calculus,1,1.013,5289,2026-04-16 07:29:29.576760+00:00
synth_user_045,calculus,4,0.66,8996,2026-04-16 23:19:46.920130+00:00
synth_user_045,calculus,4,1.325,7226,2026-04-18 07:08:26.138967+00:00
synth_user_045,calculus,5,1.544,4694,2026-04-19 20:11:28.229576+00:00
synth_user_045,calculus,4,3.829,9517,2026-04-23 16:05:53.098256+00:00
synth_user_045,calculus,1,1.286,5971,2026-04-28 15:55:16.422434+00:00
synth_user_045,calculus,1,0.69,11767,2026-04-29 08:29:00.363111+00:00
synth_user_045,calculus,4,0.434,8150,2026-04-29 18:53:36.436473+00:00
synth_user_045,calculus,4,1.504,3073,2026-05-01 06:59:04.806866+00:00
synth_user_045,calculus,1,1.224,12669,2026-04-29 23:15:43.488647+00:00
synth_user_045,calculus,1,0.7,8003,2026-04-30 16:04:03.562833+00:00
synth_user_045,calculus,0,0.474,5224,2026-05-01 03:26:13.267509+00:00
synth_user_045,calculus,0,0.706,12154,2026-05-01 20:22:59.522839+00:00
synth_user_045,calculus,1,1.188,10339,2026-04-16 06:02:27.281417+00:00
synth_user_045,calculus,0,0.877,14830,2026-04-17 03:05:18.696661+00:00
synth_user_045,calculus,2,0.715,11127,2026-04-17 20:15:29.106484+00:00
synth_user_045,calculus,4,1.122,8555,2026-04-18 23:11:27.118216+00:00
synth_user_045,calculus,0,2.005,13996,2026-04-20 23:18:58.840853+00:00
synth_user_045,calculus,0,0.954,10432,2026-04-21 22:12:55.851107+00:00
synth_user_045,calculus,1,0.737,12486,2026-04-22 15:54:13.550647+00:00
synth_user_045,calculus,1,0.636,1228,2026-04-23 07:09:29.815246+00:00
synth_user_045,calculus,4,0.686,9180,2026-04-23 23:36:39.923725+00:00
synth_user_045,calculus,1,1.156,10542,2026-04-25 03:20:38.937231+00:00
synth_user_045,calculus,4,0.529,12773,2026-04-25 16:02:56.517473+00:00
synth_user_045,calculus,0,1.157,9517,2026-04-26 19:49:30.753362+00:00
synth_user_045,calculus,4,0.437,4921,2026-04-27 06:18:38.542902+00:00
synth_user_045,calculus,2,1.07,10422,2026-04-28 07:59:06.424736+00:00
synth_user_045,calculus,0,1.515,9207,2026-04-28 21:24:35.293715+00:00
synth_user_045,calculus,0,0.71,10843,2026-04-29 14:26:19.939380+00:00
synth_user_045,calculus,3,0.45,3112,2026-04-30 01:14:57.964318+00:00
synth_user_045,calculus,4,1.465,651,2026-05-01 12:23:51.535241+00:00
synth_user_045,calculus,0,2.276,6400,2026-05-03 19:00:49.853724+00:00
synth_user_045,linear_algebra,1,1.264,12956,2026-04-16 20:59:26.928574+00:00
synth_user_045,linear_algebra,0,0.633,2265,2026-04-17 12:10:25.156305+00:00
synth_user_045,linear_algebra,1,0.565,6577,2026-04-18 01:43:28.223519+00:00
synth_user_045,linear_algebra,0,0.432,13517,2026-04-18 12:05:53.400410+00:00
synth_user_045,linear_algebra,0,0.391,11888,2026-04-18 21:28:55.717197+00:00
synth_user_045,linear_algebra,1,0.482,7716,2026-04-19 09:02:48.609999+00:00
synth_user_045,linear_algebra,0,0.567,13255,2026-04-19 22:38:40.585085+00:00
synth_user_045,linear_algebra,0,0.683,653,2026-04-20 15:02:25.364657+00:00
synth_user_045,linear_algebra,3,0.621,13099,2026-04-21 05:56:27.550433+00:00
synth_user_045,linear_algebra,1,0.912,909,2026-04-22 03:49:27.522826+00:00
synth_user_045,linear_algebra,4,0.613,2493,2026-04-22 18:32:47.047246+00:00
synth_user_045,linear_algebra,5,1.198,5336,2026-04-23 23:17:53.705211+00:00
synth_user_045,linear_algebra,0,1.451,6382,2026-04-10 20:38:25.185473+00:00
synth_user_045,linear_algebra,1,0.556,6143,2026-04-11 09:59:41.845249+00:00
synth_user_045,linear_algebra,1,0.544,13830,2026-04-11 23:02:35.211868+00:00
synth_user_045,linear_algebra,1,0.668,4463,2026-04-12 15:04:31.169154+00:00
synth_user_045,linear_algebra,1,0.488,5732,2026-04-13 02:46:38.705005+00:00
synth_user_045,linear_algebra,0,0.549,13739,2026-04-13 15:57:52.078956+00:00
synth_user_045,linear_algebra,1,0.682,9721,2026-04-14 08:20:14.059080+00:00
synth_user_045,linear_algebra,2,0.571,9904,2026-04-14 22:03:11.217112+00:00
synth_user_045,linear_algebra,1,1.187,4583,2026-04-16 02:32:45.491328+00:00
synth_user_045,linear_algebra,0,0.487,8145,2026-04-16 14:13:46.488617+00:00
synth_user_045,linear_algebra,0,0.682,14389,2026-04-17 06:36:11.740906+00:00
synth_user_045,linear_algebra,0,0.703,14175,2026-04-17 23:28:30.913280+00:00
synth_user_045,linear_algebra,1,0.693,7222,2026-04-18 16:05:46.548712+00:00
synth_user_045,linear_algebra,1,0.384,11637,2026-04-19 01:18:32.975021+00:00
synth_user_045,linear_algebra,1,0.614,4300,2026-04-19 16:03:04.000276+00:00
synth_user_045,linear_algebra,0,0.365,8140,2026-04-20 00:48:46.269858+00:00
synth_user_045,linear_algebra,0,1.58,2513,2026-04-29 14:17:50.253184+00:00
synth_user_045,linear_algebra,3,0.609,2099,2026-04-30 04:54:45.809514+00:00
synth_user_045,linear_algebra,1,1.512,5957,2026-05-01 17:12:23.264110+00:00
synth_user_045,linear_algebra,1,0.605,9502,2026-05-02 07:42:56.467474+00:00
synth_user_045,machine_learning,3,0.95,7825,2026-04-13 04:50:00.796968+00:00
synth_user_045,machine_learning,1,2.56,4663,2026-04-15 18:16:33.387602+00:00
synth_user_045,machine_learning,1,1.515,14620,2026-04-17 06:38:41.298586+00:00
synth_user_045,machine_learning,1,0.383,14320,2026-04-17 15:50:44.251782+00:00
synth_user_045,machine_learning,1,0.629,13086,2026-04-18 06:56:10.764541+00:00
synth_user_045,machine_learning,1,0.492,3240,2026-04-18 18:44:42.281482+00:00
synth_user_045,machine_learning,1,0.368,13844,2026-04-19 03:34:10.933468+00:00
synth_user_045,machine_learning,0,0.642,9876,2026-04-19 18:57:59.122959+00:00
synth_user_045,machine_learning,1,0.63,10427,2026-04-20 10:05:33.143764+00:00
synth_user_045,machine_learning,0,0.355,8279,2026-04-20 18:36:51.274311+00:00
synth_user_045,machine_learning,1,0.441,3375,2026-04-21 05:11:23.672078+00:00
synth_user_045,machine_learning,4,0.501,6325,2026-04-21 17:13:24.871579+00:00
synth_user_045,machine_learning,1,0.681,4991,2026-04-22 09:34:20.312113+00:00
synth_user_045,machine_learning,0,0.593,7595,2026-04-22 23:47:38.815350+00:00
synth_user_045,machine_learning,5,0.454,12858,2026-04-23 10:40:56.362052+00:00
synth_user_045,machine_learning,1,1.559,796,2026-04-25 00:05:50.140529+00:00
synth_user_045,machine_learning,4,0.787,8365,2026-04-25 18:59:11.297100+00:00
synth_user_045,machine_learning,1,0.856,5649,2026-04-11 19:34:14.494769+00:00
synth_user_045,machine_learning,1,0.432,14810,2026-04-12 05:57:00.074975+00:00
synth_user_045,machine_learning,0,0.66,13869,2026-04-12 21:47:40.356326+00:00
synth_user_045,machine_learning,1,0.467,6721,2026-04-13 09:00:43.459482+00:00
synth_user_045,machine_learning,4,0.482,14531,2026-04-13 20:34:11.684076+00:00
synth_user_045,machine_learning,1,1.43,6402,2026-04-15 06:53:52.264899+00:00
synth_user_045,machine_learning,1,0.849,11567,2026-04-16 03:17:07.134066+00:00
synth_user_045,machine_learning,1,0.443,9854,2026-04-16 13:54:44.206172+00:00
synth_user_045,machine_learning,1,0.635,14865,2026-04-17 05:08:58.980323+00:00
synth_user_045,machine_learning,4,0.426,5623,2026-04-17 15:22:12.791841+00:00
synth_user_045,machine_learning,0,1.512,5956,2026-04-19 03:39:18.939142+00:00
synth_user_045,machine_learning,1,0.763,743,2026-04-19 21:58:25.964395+00:00
synth_user_045,machine_learning,2,0.711,4843,2026-04-20 15:01:42.035095+00:00
synth_user_045,machine_learning,1,1.599,5601,2026-04-22 05:23:56.420948+00:00
synth_user_045,machine_learning,0,0.519,10654,2026-04-22 17:51:00.634359+00:00
synth_user_045,machine_learning,1,0.612,12914,2026-04-23 08:32:45.729601+00:00
synth_user_045,machine_learning,0,0.64,14189,2026-04-23 23:54:58.836842+00:00
synth_user_045,machine_learning,3,0.397,2622,2026-04-24 09:26:43.316056+00:00
synth_user_045,operating_systems,4,1.11,7461,2026-04-17 01:16:54.965627+00:00
synth_user_045,operating_systems,1,1.644,13812,2026-04-18 16:44:40.968895+00:00
synth_user_045,operating_systems,0,1.326,14797,2026-04-20 00:33:58.322870+00:00
synth_user_045,operating_systems,4,0.587,12103,2026-04-20 14:39:08.775572+00:00
synth_user_045,operating_systems,1,1.559,14460,2026-04-22 04:04:20.748985+00:00
synth_user_045,operating_systems,1,0.929,7144,2026-04-23 02:21:26.712474+00:00
synth_user_045,operating_systems,4,0.713,7530,2026-04-23 19:27:54.216354+00:00
synth_user_045,operating_systems,4,1.235,6742,2026-04-25 01:06:55.437131+00:00
synth_user_045,operating_systems,1,1.357,7493,2026-04-26 09:40:48.145516+00:00
synth_user_045,operating_systems,3,0.931,12483,2026-04-27 08:01:33.213872+00:00
synth_user_045,operating_systems,3,2.13,8416,2026-04-29 11:09:03.282649+00:00
synth_user_045,operating_systems,1,1.751,7677,2026-04-11 01:09:41.798007+00:00
synth_user_045,operating_systems,1,0.651,542,2026-04-11 16:46:45.077794+00:00
synth_user_045,operating_systems,1,0.616,5060,2026-04-12 07:33:56.263362+00:00
synth_user_045,operating_systems,4,0.575,13929,2026-04-12 21:21:20.010120+00:00
synth_user_045,operating_systems,0,1.251,11445,2026-04-14 03:22:57.443750+00:00
synth_user_045,operating_systems,3,0.376,11517,2026-04-14 12:23:59.327634+00:00
synth_user_045,operating_systems,0,0.706,7395,2026-04-15 05:20:03.258388+00:00
synth_user_045,operating_systems,5,0.393,6140,2026-04-15 14:46:10.842868+00:00
synth_user_045,operating_systems,4,0.821,11452,2026-04-16 10:27:58.761056+00:00
synth_user_045,operating_systems,1,2.558,4111,2026-04-18 23:51:46.052245+00:00
synth_user_045,operating_systems,3,1.448,7360,2026-04-20 10:37:09.676343+00:00
synth_user_045,operating_systems,4,2.389,12584,2026-04-22 19:57:26.983850+00:00
synth_user_045,operating_systems,0,8.716,4261,2026-05-01 13:08:08.941249+00:00
synth_user_045,operating_systems,0,2.516,3797,2026-05-04 01:31:29.752626+00:00
synth_user_045,operating_systems,1,1.736,6889,2026-04-25 23:39:25.272586+00:00
synth_user_045,operating_systems,1,0.519,6011,2026-04-26 12:07:06.827625+00:00
synth_user_045,operating_systems,1,0.514,6769,2026-04-27 00:27:32.869062+00:00
synth_user_045,operating_systems,0,0.595,1319,2026-04-27 14:44:10.854189+00:00
synth_user_045,operating_systems,1,0.452,2980,2026-04-28 01:35:19.928279+00:00
synth_user_045,operating_systems,1,0.513,8471,2026-04-28 13:54:45.598241+00:00
synth_user_045,operating_systems,1,1.018,9688,2026-04-08 15:42:50.825195+00:00
synth_user_045,operating_systems,1,0.781,9746,2026-04-09 10:28:06.029868+00:00
synth_user_045,operating_systems,2,0.709,14622,2026-04-10 03:29:28.362254+00:00
synth_user_045,operating_systems,1,0.788,2394,2026-04-10 22:24:30.147178+00:00
synth_user_045,operating_systems,1,0.735,6703,2026-04-11 16:02:44.389297+00:00
synth_user_045,operating_systems,5,0.57,8250,2026-04-12 05:43:42.586143+00:00
synth_user_045,operating_systems,0,1.208,1828,2026-04-13 10:43:47.612682+00:00
synth_user_045,operating_systems,0,0.614,7587,2026-04-14 01:27:18.429936+00:00
synth_user_045,operating_systems,0,0.422,4273,2026-04-14 11:35:19.231886+00:00
synth_user_045,operating_systems,1,0.494,2535,2026-04-14 23:26:25.074328+00:00
synth_user_045,operating_systems,1,0.659,1516,2026-04-15 15:15:17.392902+00:00
synth_user_045,operating_systems,1,0.378,6390,2026-04-16 00:18:59.256372+00:00
synth_user_045,operating_systems,3,0.573,14097,2026-04-16 14:04:23.318640+00:00
synth_user_045,operating_systems,1,1.461,3434,2026-04-18 01:07:52.952276+00:00
synth_user_045,operating_systems,0,0.502,5871,2026-04-18 13:10:23.275808+00:00
synth_user_045,operating_systems,1,0.699,10237,2026-04-19 05:56:57.223231+00:00
synth_user_045,operating_systems,0,1.738,8071,2026-04-07 17:07:05.955471+00:00
synth_user_045,operating_systems,0,0.615,12048,2026-04-08 07:52:27.179089+00:00
synth_user_045,operating_systems,0,0.38,13373,2026-04-08 17:00:19.335275+00:00
synth_user_045,operating_systems,4,0.355,14595,2026-04-09 01:31:31.479984+00:00
synth_user_045,operating_systems,0,1.305,2962,2026-04-10 08:51:14.859737+00:00
synth_user_045,operating_systems,1,0.619,9073,2026-04-10 23:42:56.622585+00:00
synth_user_045,operating_systems,2,0.453,7242,2026-04-11 10:35:56.307004+00:00
synth_user_045,operating_systems,4,1.705,6450,2026-04-13 03:30:58.460418+00:00
synth_user_045,operating_systems,1,3.295,3871,2026-04-16 10:35:26.468150+00:00
synth_user_045,operating_systems,4,1.221,6992,2026-04-17 15:54:21.144585+00:00
synth_user_045,operating_systems,1,3.155,6718,2026-04-20 19:37:42.959886+00:00
synth_user_045,operating_systems,5,1.318,4276,2026-04-22 03:15:37.584030+00:00
synth_user_045,operating_systems,1,2.779,13348,2026-04-24 21:57:56.857071+00:00
synth_user_045,operating_systems,0,1.35,5889,2026-04-26 06:21:47.309784+00:00
synth_user_045,operating_systems,1,0.949,12536,2026-04-27 05:07:41.505095+00:00
synth_user_045,operating_systems,0,0.527,3422,2026-04-27 17:46:34.059737+00:00
synth_user_045,operating_systems,1,0.365,1688,2026-04-28 02:31:51.881737+00:00
synth_user_045,databases,4,0.976,14554,2026-04-29 19:50:27.754979+00:00
synth_user_045,databases,1,3.629,7877,2026-05-03 10:56:38.425941+00:00
synth_user_045,databases,1,1.546,1113,2026-04-30 09:31:18.620417+00:00
synth_user_045,databases,1,0.635,7422,2026-05-01 00:45:51.710969+00:00
synth_user_045,databases,0,0.572,4986,2026-05-01 14:28:52.632563+00:00
synth_user_045,databases,1,1.758,10124,2026-04-30 14:36:08.738263+00:00
synth_user_045,databases,0,1.05,14914,2026-05-01 15:47:38.965927+00:00
synth_user_045,databases,1,0.681,2082,2026-05-02 08:08:20.444796+00:00
synth_user_045,databases,5,1.157,8947,2026-04-06 17:57:40.922981+00:00
synth_user_045,databases,1,3.58,5337,2026-04-10 07:52:28.708732+00:00
synth_user_045,databases,4,1.022,6865,2026-04-11 08:24:37.618999+00:00
synth_user_045,databases,5,2.986,11271,2026-04-14 08:04:09.015185+00:00
synth_user_045,databases,0,6.366,3297,2026-04-20 16:50:32.103759+00:00
synth_user_045,databases,0,1.954,9186,2026-04-22 15:44:10.048276+00:00
synth_user_045,databases,1,1.621,3969,2026-04-24 06:37:52.303676+00:00
synth_user_045,databases,1,0.603,1601,2026-04-24 21:05:44.414146+00:00
synth_user_045,databases,1,0.536,12495,2026-04-25 09:57:43.009113+00:00
synth_user_045,databases,0,0.432,3706,2026-04-25 20:19:15.171122+00:00
synth_user_045,databases,5,0.375,6465,2026-04-26 05:19:49.781240+00:00
synth_user_045,databases,1,1.491,14839,2026-04-27 17:07:26.196671+00:00
synth_user_045,databases,2,0.586,12730,2026-04-28 07:11:23.401680+00:00
synth_user_045,databases,2,1.34,12479,2026-04-29 15:20:28.335050+00:00
synth_user_045,databases,4,2.219,6660,2026-05-01 20:36:32.631030+00:00
synth_user_045,databases,5,1.041,8802,2026-04-15 13:52:58.736943+00:00
synth_user_045,databases,5,1.918,1515,2026-04-17 11:55:25.051539+00:00
synth_user_045,databases,1,6.485,8840,2026-04-23 23:34:10.236555+00:00
synth_user_045,databases,0,2.721,10545,2026-04-26 16:52:00.173510+00:00
synth_user_045,databases,0,2.37,9942,2026-04-29 01:44:54.171249+00:00
synth_user_045,databases,0,1.073,6379,2026-04-30 03:30:25.335263+00:00
synth_user_045,databases,3,0.411,6764,2026-04-30 13:22:11.854605+00:00
synth_user_045,databases,1,1.113,7643,2026-05-01 16:04:38.677265+00:00
synth_user_045,databases,1,0.789,14922,2026-05-02 11:01:15.644922+00:00
synth_user_045,databases,3,0.373,5394,2026-05-02 19:58:53.922889+00:00
synth_user_045,databases,1,1.263,2121,2026-05-04 02:17:56.553397+00:00
synth_user_045,networks,3,1.549,8799,2026-04-10 02:43:43.746520+00:00
synth_user_045,networks,2,2.41,9958,2026-04-12 12:33:41.316280+00:00
synth_user_045,networks,0,5.141,3257,2026-04-17 15:57:04.720315+00:00
synth_user_045,networks,1,1.806,3765,2026-04-19 11:17:42.426342+00:00
synth_user_045,networks,1,0.974,5690,2026-04-20 10:39:59.921826+00:00
synth_user_045,networks,1,0.731,4276,2026-04-21 04:12:11.472111+00:00
synth_user_045,networks,5,0.549,14745,2026-04-21 17:22:14.715346+00:00
synth_user_045,networks,1,1.001,3242,2026-04-22 17:23:55.285125+00:00
synth_user_045,networks,5,0.592,4913,2026-04-23 07:36:14.819144+00:00
synth_user_045,networks,1,0.746,12679,2026-04-24 01:29:48.654439+00:00
synth_user_045,networks,1,0.745,4428,2026-04-24 19:21:59.968567+00:00
synth_user_045,networks,1,0.688,5137,2026-04-25 11:52:09.800938+00:00
synth_user_045,networks,1,0.709,6260,2026-04-26 04:52:31.841388+00:00
synth_user_045,networks,0,0.62,10093,2026-04-26 19:44:47.007480+00:00
synth_user_045,networks,4,0.647,521,2026-04-27 11:16:00.746803+00:00
synth_user_045,networks,3,1.281,5548,2026-04-23 12:39:40.035234+00:00
synth_user_045,networks,1,3.321,2112,2026-04-26 20:22:34.183708+00:00
synth_user_045,networks,5,1.035,8644,2026-04-27 21:13:05.944514+00:00
synth_user_045,networks,1,3.02,5681,2026-04-30 21:41:42.116147+00:00
synth_user_045,networks,1,1.747,6381,2026-05-02 15:37:26.565545+00:00
synth_user_045,networks,0,0.625,5334,2026-05-03 06:38:00.775203+00:00
synth_user_045,networks,0,0.448,12825,2026-05-03 17:22:33.567901+00:00
synth_user_045,networks,1,1.565,4577,2026-04-18 16:21:11.429803+00:00
synth_user_045,networks,1,1.015,6632,2026-04-19 16:42:18.845676+00:00
synth_user_045,networks,4,0.468,14175,2026-04-20 03:55:50.797032+00:00
synth_user_045,networks,0,1.414,5421,2026-04-21 13:52:36.203993+00:00
synth_user_045,networks,1,0.822,13235,2026-04-22 09:36:28.786735+00:00
synth_user_045,networks,0,0.684,5346,2026-04-23 02:01:53.681086+00:00
synth_user_045,networks,1,0.592,8314,2026-04-23 16:13:41.640246+00:00
synth_user_045,networks,0,0.692,13207,2026-04-24 08:50:12.487553+00:00
synth_user_045,networks,5,0.463,12970,2026-04-24 19:57:24.775948+00:00
synth_user_045,networks,2,0.748,4942,2026-04-25 13:54:39.750139+00:00
synth_user_045,networks,1,1.462,2222,2026-04-03 04:27:18.738109+00:00
synth_user_045,networks,1,0.623,5368,2026-04-03 19:24:05.999590+00:00
synth_user_045,networks,1,0.381,9638,2026-04-04 04:32:28.199432+00:00
synth_user_045,networks,5,0.645,12411,2026-04-04 20:01:44.658578+00:00
synth_user_045,networks,1,1.375,13732,2026-04-06 05:01:17.035430+00:00
synth_user_045,networks,1,0.425,5176,2026-04-06 15:13:11.657082+00:00
synth_user_045,networks,0,0.406,5569,2026-04-07 00:58:25.107993+00:00
synth_user_045,networks,5,0.545,842,2026-04-07 14:03:32.072373+00:00
synth_user_045,networks,3,1.334,11443,2026-04-08 22:04:41.938874+00:00
synth_user_045,networks,4,2.453,5585,2026-04-11 08:56:24.609347+00:00
synth_user_045,networks,0,3.615,7823,2026-04-14 23:41:43.386301+00:00
synth_user_045,networks,0,1.797,3461,2026-04-16 18:49:42.451670+00:00
synth_user_045,networks,0,1.182,2284,2026-04-17 23:11:58.184685+00:00
synth_user_045,networks,3,0.51,10398,2026-04-18 11:26:38.754885+00:00
synth_user_045,networks,0,1.188,3303,2026-04-19 15:57:18.292431+00:00
synth_user_045,networks,3,0.419,2614,2026-04-20 02:00:42.183959+00:00
synth_user_045,networks,0,1.229,11686,2026-04-21 07:30:15.517195+00:00
synth_user_045,networks,1,0.767,554,2026-04-22 01:54:23.690753+00:00
synth_user_045,networks,1,0.4,769,2026-04-22 11:30:38.948610+00:00
synth_user_045,networks,4,1.553,9617,2026-04-30 15:22:15.432642+00:00
synth_user_045,networks,1,2.524,14619,2026-05-03 03:56:57.643936+00:00
synth_user_045,networks,1,1.193,4622,2026-04-28 13:41:33.893466+00:00
synth_user_045,networks,1,0.46,1109,2026-04-29 00:44:06.780285+00:00
synth_user_045,networks,1,0.582,1972,2026-04-29 14:42:01.866030+00:00
synth_user_045,networks,0,0.417,9292,2026-04-30 00:42:38.018669+00:00
synth_user_045,object_oriented_programming,2,1.171,13775,2026-04-23 18:13:52.426615+00:00
synth_user_045,object_oriented_programming,4,2.655,1659,2026-04-26 09:56:25.870425+00:00
synth_user_045,object_oriented_programming,4,6.194,4659,2026-05-02 14:35:54.048736+00:00
synth_user_045,object_oriented_programming,1,1.063,14402,2026-04-06 04:58:44.443260+00:00
synth_user_045,object_oriented_programming,5,0.494,1412,2026-04-06 16:49:46.101986+00:00
synth_user_045,object_oriented_programming,1,0.89,4837,2026-04-07 14:11:47.372086+00:00
synth_user_045,object_oriented_programming,4,0.53,4119,2026-04-08 02:54:32.215172+00:00
synth_user_045,object_oriented_programming,1,1.31,2353,2026-04-09 10:20:53.436007+00:00
synth_user_045,object_oriented_programming,1,0.625,6725,2026-04-10 01:20:45.591596+00:00
synth_user_045,object_oriented_programming,0,0.725,14646,2026-04-10 18:44:10.987679+00:00
synth_user_045,object_oriented_programming,0,0.726,12033,2026-04-11 12:08:56.355109+00:00
synth_user_045,object_oriented_programming,3,0.443,11627,2026-04-11 22:47:00.156226+00:00
synth_user_045,object_oriented_programming,0,0.972,3700,2026-04-12 22:06:19.285226+00:00
synth_user_045,object_oriented_programming,5,0.725,14966,2026-04-13 15:30:16.702999+00:00
synth_user_045,object_oriented_programming,1,0.771,7262,2026-04-14 10:00:24.834512+00:00
synth_user_045,object_oriented_programming,0,0.698,4436,2026-04-15 02:45:29.118866+00:00
synth_user_045,object_oriented_programming,1,0.648,14320,2026-04-15 18:17:55.664488+00:00
synth_user_045,object_oriented_programming,1,0.731,2391,2026-04-16 11:50:19.180051+00:00
synth_user_045,statistics,3,1.302,6097,2026-04-29 16:56:19.054253+00:00
synth_user_045,statistics,1,2.984,14923,2026-05-02 16:33:16.073564+00:00
synth_user_045,statistics,3,0.812,13665,2026-05-03 12:03:00.345493+00:00
synth_user_045,statistics,1,1.334,7008,2026-04-29 17:41:36.770667+00:00
synth_user_045,statistics,1,0.534,14630,2026-04-30 06:30:38.224738+00:00
synth_user_045,statistics,1,0.596,13649,2026-04-30 20:49:20.935672+00:00
synth_user_045,statistics,0,0.492,2889,2026-05-01 08:37:43.281140+00:00
synth_user_045,statistics,1,1.095,8449,2026-04-17 20:51:16.768334+00:00
synth_user_045,statistics,1,0.59,3311,2026-04-18 11:01:07.822397+00:00
synth_user_045,statistics,1,0.617,6307,2026-04-19 01:49:48.772846+00:00
synth_user_045,statistics,1,0.482,8255,2026-04-19 13:23:39.176083+00:00
synth_user_045,statistics,1,0.571,10429,2026-04-20 03:06:11.784422+00:00
synth_user_045,statistics,0,0.353,2571,2026-04-20 11:35:00.553573+00:00
synth_user_045,statistics,4,0.388,9258,2026-04-20 20:53:31.853410+00:00
synth_user_045,statistics,1,1.414,13667,2026-04-22 06:49:44.923646+00:00
synth_user_045,statistics,1,0.592,4297,2026-04-22 21:01:43.256152+00:00
synth_user_045,statistics,1,0.387,10756,2026-04-23 06:19:14.162111+00:00
synth_user_045,statistics,1,0.562,11096,2026-04-23 19:49:01.147409+00:00
synth_user_045,statistics,0,0.421,12303,2026-04-24 05:55:37.463195+00:00
synth_user_045,statistics,0,1.489,14759,2026-05-01 08:18:38.424491+00:00
synth_user_045,statistics,0,0.62,11351,2026-05-01 23:11:08.734172+00:00
synth_user_045,statistics,0,0.533,2380,2026-05-02 11:58:13.460902+00:00
synth_user_045,statistics,1,0.82,11822,2026-04-07 10:01:53.810342+00:00
synth_user_045,statistics,1,0.587,2066,2026-04-08 00:06:46.315884+00:00
synth_user_045,statistics,1,0.649,13070,2026-04-08 15:41:34.156838+00:00
synth_user_045,statistics,1,0.691,3291,2026-04-09 08:17:00.309690+00:00
synth_user_045,statistics,1,0.585,5404,2026-04-09 22:19:27.239949+00:00
synth_user_045,statistics,1,0.708,13152,2026-04-10 15:18:50.431238+00:00
synth_user_045,statistics,1,0.582,14463,2026-04-11 05:17:02.653952+00:00
synth_user_045,statistics,1,0.681,8825,2026-04-11 21:37:41.646507+00:00
synth_user_045,statistics,0,0.421,9616,2026-04-12 07:43:22.687075+00:00
synth_user_045,statistics,1,0.498,7372,2026-04-12 19:39:47.016717+00:00
synth_user_045,statistics,1,0.497,2618,2026-04-13 07:35:46.015035+00:00
synth_user_045,statistics,0,0.627,6723,2026-04-13 22:39:14.904440+00:00
synth_user_045,statistics,0,0.651,14708,2026-04-14 14:16:42.683641+00:00
